"Image","Cells","Conversion","Organoid","Cell","Sheath.length","Sheath.type","Sheath.number","Bridge.length","Cell.type","CellID","OrgID","Sheaths.percell","Tot.length"
"Image10","Cso2","Conv_7","Org_1","Cell_2",127.439,"Regular",6,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",29.343,"Bridged",7,31.521,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",115.298,"Regular",8,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",95.824,"Regular",9,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",71.213,"Regular",10,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",93.322,"Anchored",11,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",87.732,"Regular",12,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",114.445,"Regular",13,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",102.415,"Bridged",14,1.344,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",52.603,"Anchored",15,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",51.513,"Anchored",16,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",80.912,"Bridged",17,0.787,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",55.876,"Regular",18,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",41.079,"Regular",19,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image10","Cso2","Conv_7","Org_1","Cell_2",31.467,"Regular",20,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_2","Cso2.Conv_7.Org_1",20,1471.187
"Image23","Cso2","Conv_7","Org_1","Cell_3",214.345,"Anchored",1,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_3","Cso2.Conv_7.Org_1",7,528.434
"Image23","Cso2","Conv_7","Org_1","Cell_3",49.687,"Bridged",2,1.687,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_3","Cso2.Conv_7.Org_1",7,528.434
"Image23","Cso2","Conv_7","Org_1","Cell_3",61.564,"Regular",3,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_3","Cso2.Conv_7.Org_1",7,528.434
"Image23","Cso2","Conv_7","Org_1","Cell_3",79.307,"Regular",4,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_3","Cso2.Conv_7.Org_1",7,528.434
"Image23","Cso2","Conv_7","Org_1","Cell_3",18.82,"Regular",5,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_3","Cso2.Conv_7.Org_1",7,528.434
"Image23","Cso2","Conv_7","Org_1","Cell_3",8.192,"Regular",6,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_3","Cso2.Conv_7.Org_1",7,528.434
"Image23","Cso2","Conv_7","Org_1","Cell_3",96.519,"Regular",7,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_3","Cso2.Conv_7.Org_1",7,528.434
"Image23","Cso2","Conv_7","Org_1","Cell_4",264.292,"Regular",1,NA,"OLs without bridges","Cso2.Conv_7.Org_1.Cell_4","Cso2.Conv_7.Org_1",8,1045.432
"Image23","Cso2","Conv_7","Org_1","Cell_4",76.308,"Regular",2,NA,"OLs without bridges","Cso2.Conv_7.Org_1.Cell_4","Cso2.Conv_7.Org_1",8,1045.432
"Image23","Cso2","Conv_7","Org_1","Cell_4",236.568,"Regular",3,NA,"OLs without bridges","Cso2.Conv_7.Org_1.Cell_4","Cso2.Conv_7.Org_1",8,1045.432
"Image23","Cso2","Conv_7","Org_1","Cell_4",118.559,"Regular",4,NA,"OLs without bridges","Cso2.Conv_7.Org_1.Cell_4","Cso2.Conv_7.Org_1",8,1045.432
"Image23","Cso2","Conv_7","Org_1","Cell_4",128.059,"Regular",5,NA,"OLs without bridges","Cso2.Conv_7.Org_1.Cell_4","Cso2.Conv_7.Org_1",8,1045.432
"Image23","Cso2","Conv_7","Org_1","Cell_4",112.097,"Regular",6,NA,"OLs without bridges","Cso2.Conv_7.Org_1.Cell_4","Cso2.Conv_7.Org_1",8,1045.432
"Image23","Cso2","Conv_7","Org_1","Cell_4",95.168,"Regular",7,NA,"OLs without bridges","Cso2.Conv_7.Org_1.Cell_4","Cso2.Conv_7.Org_1",8,1045.432
"Image23","Cso2","Conv_7","Org_1","Cell_4",14.381,"Regular",8,NA,"OLs without bridges","Cso2.Conv_7.Org_1.Cell_4","Cso2.Conv_7.Org_1",8,1045.432
"Image24","Cso2","Conv_7","Org_1","Cell_5",112.56,"Regular",1,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",127.938,"Regular",2,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",180.442,"Regular",3,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",209.545,"Regular",4,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",48.685,"Regular",5,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",105.257,"Regular",6,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",69.402,"Regular",7,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",52.345,"Regular",8,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",102.432,"Regular",9,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",207.277,"Regular",10,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",173.051,"Regular",11,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",80.503,"Regular",12,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",18.051,"Regular",13,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",36.174,"Regular",14,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",60.773,"Regular",15,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",59.843,"Regular",16,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",27.399,"Regular",17,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",62.296,"Regular",18,NA,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image24","Cso2","Conv_7","Org_1","Cell_5",63.428,"Regular",19,1.536,"OLs with bridges","Cso2.Conv_7.Org_1.Cell_5","Cso2.Conv_7.Org_1",19,1797.401
"Image22","Cs25","Conv_8","Org_1","Cell_1",85.17,"Regular",1,NA,"OLs with bridges","Cs25.Conv_8.Org_1.Cell_1","Cs25.Conv_8.Org_1",13,812.515
"Image22","Cs25","Conv_8","Org_1","Cell_1",107.271,"Regular",2,NA,"OLs with bridges","Cs25.Conv_8.Org_1.Cell_1","Cs25.Conv_8.Org_1",13,812.515
"Image22","Cs25","Conv_8","Org_1","Cell_1",57.443,"Regular",3,NA,"OLs with bridges","Cs25.Conv_8.Org_1.Cell_1","Cs25.Conv_8.Org_1",13,812.515
"Image22","Cs25","Conv_8","Org_1","Cell_1",91.638,"Regular",4,NA,"OLs with bridges","Cs25.Conv_8.Org_1.Cell_1","Cs25.Conv_8.Org_1",13,812.515
"Image22","Cs25","Conv_8","Org_1","Cell_1",106.88,"Regular",5,NA,"OLs with bridges","Cs25.Conv_8.Org_1.Cell_1","Cs25.Conv_8.Org_1",13,812.515
"Image22","Cs25","Conv_8","Org_1","Cell_1",73.848,"Regular",6,NA,"OLs with bridges","Cs25.Conv_8.Org_1.Cell_1","Cs25.Conv_8.Org_1",13,812.515
"Image22","Cs25","Conv_8","Org_1","Cell_1",45.477,"Regular",7,NA,"OLs with bridges","Cs25.Conv_8.Org_1.Cell_1","Cs25.Conv_8.Org_1",13,812.515
"Image22","Cs25","Conv_8","Org_1","Cell_1",27.935,"Regular",8,NA,"OLs with bridges","Cs25.Conv_8.Org_1.Cell_1","Cs25.Conv_8.Org_1",13,812.515
"Image22","Cs25","Conv_8","Org_1","Cell_1",35.43,"Regular",9,NA,"OLs with bridges","Cs25.Conv_8.Org_1.Cell_1","Cs25.Conv_8.Org_1",13,812.515
"Image22","Cs25","Conv_8","Org_1","Cell_1",27.072,"Regular",10,NA,"OLs with bridges","Cs25.Conv_8.Org_1.Cell_1","Cs25.Conv_8.Org_1",13,812.515
"Image22","Cs25","Conv_8","Org_1","Cell_1",43.683,"Anchored",11,NA,"OLs with bridges","Cs25.Conv_8.Org_1.Cell_1","Cs25.Conv_8.Org_1",13,812.515
"Image22","Cs25","Conv_8","Org_1","Cell_1",79.807,"Bridged",12,9.327,"OLs with bridges","Cs25.Conv_8.Org_1.Cell_1","Cs25.Conv_8.Org_1",13,812.515
"Image22","Cs25","Conv_8","Org_1","Cell_1",30.861,"Regular",13,NA,"OLs with bridges","Cs25.Conv_8.Org_1.Cell_1","Cs25.Conv_8.Org_1",13,812.515
"Image11","Cs25","Conv_9","Org_1","Cell_1",106.268,"Anchored",1,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",58.588,"Bridged",2,3.282,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",94.458,"Regular",3,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",136.771,"Regular",4,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",144.686,"Regular",5,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",76.564,"Regular",6,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",25.01,"Regular",7,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",60.031,"Regular",8,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",71.541,"Regular",9,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",112.411,"Regular",10,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",110.48,"Regular",11,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",119.132,"Regular",12,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",66.151,"Regular",13,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",143.417,"Regular",14,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",94.344,"Regular",15,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image11","Cs25","Conv_9","Org_1","Cell_1",58.976,"Regular",16,NA,"OLs with bridges","Cs25.Conv_9.Org_1.Cell_1","Cs25.Conv_9.Org_1",16,1478.828
"Image26","SHEF4","Conv_10","Org_1","Cell_1",38.547,"Regular",1,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",42.11,"Regular",2,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",39.821,"Regular",3,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",23.267,"Regular",4,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",36.588,"Regular",5,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",39.84,"Regular",6,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",43.727,"Regular",7,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",67.03,"Regular",8,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",32.676,"Anchored",9,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",20.338,"Bridged",10,11.599,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",37.442,"Regular",11,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",71.07,"Regular",12,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",14.845,"Regular",13,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",12.649,"Regular",14,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image26","SHEF4","Conv_10","Org_1","Cell_1",16.9,"Regular",15,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_1","SHEF4.Conv_10.Org_1",15,536.85
"Image27","SHEF4","Conv_10","Org_1","Cell_3",159.033,"Anchored",1,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_3","SHEF4.Conv_10.Org_1",11,932.311
"Image27","SHEF4","Conv_10","Org_1","Cell_3",52.566,"Bridged",2,1.954,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_3","SHEF4.Conv_10.Org_1",11,932.311
"Image27","SHEF4","Conv_10","Org_1","Cell_3",78.347,"Regular",3,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_3","SHEF4.Conv_10.Org_1",11,932.311
"Image27","SHEF4","Conv_10","Org_1","Cell_3",97.694,"Regular",4,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_3","SHEF4.Conv_10.Org_1",11,932.311
"Image27","SHEF4","Conv_10","Org_1","Cell_3",90.015,"Regular",5,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_3","SHEF4.Conv_10.Org_1",11,932.311
"Image27","SHEF4","Conv_10","Org_1","Cell_3",47.791,"Regular",6,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_3","SHEF4.Conv_10.Org_1",11,932.311
"Image27","SHEF4","Conv_10","Org_1","Cell_3",89.262,"Anchored",7,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_3","SHEF4.Conv_10.Org_1",11,932.311
"Image27","SHEF4","Conv_10","Org_1","Cell_3",25.965,"Bridged",8,1.382,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_3","SHEF4.Conv_10.Org_1",11,932.311
"Image27","SHEF4","Conv_10","Org_1","Cell_3",96.86,"Bridged",9,4.613,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_3","SHEF4.Conv_10.Org_1",11,932.311
"Image27","SHEF4","Conv_10","Org_1","Cell_3",89.856,"Regular",9,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_3","SHEF4.Conv_10.Org_1",11,932.311
"Image27","SHEF4","Conv_10","Org_1","Cell_3",104.922,"Regular",10,NA,"OLs with bridges","SHEF4.Conv_10.Org_1.Cell_3","SHEF4.Conv_10.Org_1",11,932.311
"Image27","SHEF4","Conv_10","Org_1","Cell_4",193,"Regular",1,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_4","SHEF4.Conv_10.Org_1",5,526.552
"Image27","SHEF4","Conv_10","Org_1","Cell_4",32.749,"Regular",2,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_4","SHEF4.Conv_10.Org_1",5,526.552
"Image27","SHEF4","Conv_10","Org_1","Cell_4",38.191,"Regular",3,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_4","SHEF4.Conv_10.Org_1",5,526.552
"Image27","SHEF4","Conv_10","Org_1","Cell_4",157.307,"Regular",4,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_4","SHEF4.Conv_10.Org_1",5,526.552
"Image27","SHEF4","Conv_10","Org_1","Cell_4",105.305,"Regular",5,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_4","SHEF4.Conv_10.Org_1",5,526.552
"Image16","SHEF4","Conv_10","Org_1","Cell_2",61.657,"Regular",1,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_2","SHEF4.Conv_10.Org_1",10,683.174
"Image16","SHEF4","Conv_10","Org_1","Cell_2",121.387,"Regular",2,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_2","SHEF4.Conv_10.Org_1",10,683.174
"Image16","SHEF4","Conv_10","Org_1","Cell_2",44.64,"Regular",3,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_2","SHEF4.Conv_10.Org_1",10,683.174
"Image16","SHEF4","Conv_10","Org_1","Cell_2",124.124,"Regular",4,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_2","SHEF4.Conv_10.Org_1",10,683.174
"Image16","SHEF4","Conv_10","Org_1","Cell_2",39.857,"Regular",5,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_2","SHEF4.Conv_10.Org_1",10,683.174
"Image16","SHEF4","Conv_10","Org_1","Cell_2",67.542,"Regular",6,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_2","SHEF4.Conv_10.Org_1",10,683.174
"Image16","SHEF4","Conv_10","Org_1","Cell_2",61.055,"Regular",7,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_2","SHEF4.Conv_10.Org_1",10,683.174
"Image16","SHEF4","Conv_10","Org_1","Cell_2",80.363,"Regular",8,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_2","SHEF4.Conv_10.Org_1",10,683.174
"Image16","SHEF4","Conv_10","Org_1","Cell_2",55.876,"Regular",9,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_2","SHEF4.Conv_10.Org_1",10,683.174
"Image16","SHEF4","Conv_10","Org_1","Cell_2",26.673,"Regular",10,NA,"OLs without bridges","SHEF4.Conv_10.Org_1.Cell_2","SHEF4.Conv_10.Org_1",10,683.174
"Image17","SHEF4","Conv_10","Org_2","Cell_1",185.114,"Regular",1,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_1","SHEF4.Conv_10.Org_2",4,396.596
"Image17","SHEF4","Conv_10","Org_2","Cell_1",62.324,"Regular",2,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_1","SHEF4.Conv_10.Org_2",4,396.596
"Image17","SHEF4","Conv_10","Org_2","Cell_1",125.165,"Regular",3,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_1","SHEF4.Conv_10.Org_2",4,396.596
"Image17","SHEF4","Conv_10","Org_2","Cell_1",23.993,"Regular",4,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_1","SHEF4.Conv_10.Org_2",4,396.596
"Image17","SHEF4","Conv_10","Org_2","Cell_2",179.803,"Regular",1,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_2","SHEF4.Conv_10.Org_2",5,448.642
"Image17","SHEF4","Conv_10","Org_2","Cell_2",111.263,"Regular",2,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_2","SHEF4.Conv_10.Org_2",5,448.642
"Image17","SHEF4","Conv_10","Org_2","Cell_2",102.603,"Regular",3,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_2","SHEF4.Conv_10.Org_2",5,448.642
"Image17","SHEF4","Conv_10","Org_2","Cell_2",46.052,"Regular",4,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_2","SHEF4.Conv_10.Org_2",5,448.642
"Image17","SHEF4","Conv_10","Org_2","Cell_2",8.921,"Regular",5,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_2","SHEF4.Conv_10.Org_2",5,448.642
"Image17","SHEF4","Conv_10","Org_2","Cell_3",125.078,"Regular",1,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_3","SHEF4.Conv_10.Org_2",4,402.443
"Image17","SHEF4","Conv_10","Org_2","Cell_3",139.079,"Regular",2,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_3","SHEF4.Conv_10.Org_2",4,402.443
"Image17","SHEF4","Conv_10","Org_2","Cell_3",43.41,"Regular",3,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_3","SHEF4.Conv_10.Org_2",4,402.443
"Image17","SHEF4","Conv_10","Org_2","Cell_3",94.876,"Regular",4,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_3","SHEF4.Conv_10.Org_2",4,402.443
"Image17","SHEF4","Conv_10","Org_2","Cell_4",114.005,"Regular",1,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_4","SHEF4.Conv_10.Org_2",4,548.521
"Image17","SHEF4","Conv_10","Org_2","Cell_4",163.773,"Regular",2,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_4","SHEF4.Conv_10.Org_2",4,548.521
"Image17","SHEF4","Conv_10","Org_2","Cell_4",115.899,"Regular",3,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_4","SHEF4.Conv_10.Org_2",4,548.521
"Image17","SHEF4","Conv_10","Org_2","Cell_4",154.844,"Regular",4,NA,"OLs without bridges","SHEF4.Conv_10.Org_2.Cell_4","SHEF4.Conv_10.Org_2",4,548.521
"Image12","Cs25","Conv_11","Org_1","Cell_1",162.732,"Regular",1,NA,"OLs with bridges","Cs25.Conv_11.Org_1.Cell_1","Cs25.Conv_11.Org_1",10,1136.733
"Image12","Cs25","Conv_11","Org_1","Cell_1",139.744,"Regular",2,NA,"OLs with bridges","Cs25.Conv_11.Org_1.Cell_1","Cs25.Conv_11.Org_1",10,1136.733
"Image12","Cs25","Conv_11","Org_1","Cell_1",200.5,"Regular",3,NA,"OLs with bridges","Cs25.Conv_11.Org_1.Cell_1","Cs25.Conv_11.Org_1",10,1136.733
"Image12","Cs25","Conv_11","Org_1","Cell_1",123.391,"Regular",4,NA,"OLs with bridges","Cs25.Conv_11.Org_1.Cell_1","Cs25.Conv_11.Org_1",10,1136.733
"Image12","Cs25","Conv_11","Org_1","Cell_1",46.218,"Regular",5,NA,"OLs with bridges","Cs25.Conv_11.Org_1.Cell_1","Cs25.Conv_11.Org_1",10,1136.733
"Image12","Cs25","Conv_11","Org_1","Cell_1",62.74,"Regular",6,NA,"OLs with bridges","Cs25.Conv_11.Org_1.Cell_1","Cs25.Conv_11.Org_1",10,1136.733
"Image12","Cs25","Conv_11","Org_1","Cell_1",91.299,"Regular",7,NA,"OLs with bridges","Cs25.Conv_11.Org_1.Cell_1","Cs25.Conv_11.Org_1",10,1136.733
"Image12","Cs25","Conv_11","Org_1","Cell_1",197.719,"Regular",8,NA,"OLs with bridges","Cs25.Conv_11.Org_1.Cell_1","Cs25.Conv_11.Org_1",10,1136.733
"Image12","Cs25","Conv_11","Org_1","Cell_1",49.446,"Anchored",9,NA,"OLs with bridges","Cs25.Conv_11.Org_1.Cell_1","Cs25.Conv_11.Org_1",10,1136.733
