458
214
1.403044 0.435129 1.805772 182.928133
1.395505 0.435252 1.797778 188.311682
1.387909 0.435155 1.789838 194.255307
1.380267 0.434870 1.781946 199.943365
1.372594 0.434428 1.774091 204.840380
1.364901 0.433865 1.766265 208.463029
1.357194 0.433209 1.758459 210.641481
1.349484 0.432487 1.750662 211.226123
1.341773 0.431719 1.742870 210.396592
1.334065 0.430920 1.735079 208.270563
1.326362 0.430104 1.727285 205.061597
1.318664 0.429281 1.719485 201.035920
1.310974 0.428459 1.711678 196.326199
1.303291 0.427646 1.703863 191.198560
1.295615 0.426847 1.696041 185.760695
1.287947 0.426067 1.688209 180.201116
1.280286 0.425308 1.680366 174.656674
1.272632 0.424575 1.672516 169.164917
1.264984 0.423869 1.664656 163.804372
1.257344 0.423194 1.656786 158.627978
1.249712 0.422552 1.648906 153.681821
1.242085 0.421945 1.641019 148.948027
1.234466 0.421373 1.633120 144.445299
1.226855 0.420840 1.625211 140.207959
1.219251 0.420345 1.617293 136.209330
1.211656 0.419891 1.609365 132.427105
1.204070 0.419479 1.601425 128.883189
1.196494 0.419108 1.593474 125.564486
1.188928 0.418780 1.585511 122.427345
1.181373 0.418495 1.577536 119.482380
1.173831 0.418253 1.569547 116.721988
1.166303 0.418053 1.561544 114.115470
1.158789 0.417895 1.553527 111.646575
1.151292 0.417778 1.545493 109.319737
1.143812 0.417701 1.537443 107.112323
1.136352 0.417661 1.529375 104.998840
1.128911 0.417658 1.521288 102.988043
1.121493 0.417688 1.513180 101.063899
1.114099 0.417750 1.505051 99.200323
1.106731 0.417839 1.496899 97.409376
1.099389 0.417954 1.488724 95.680039
1.092075 0.418091 1.480523 93.989001
1.084793 0.418245 1.472295 92.351112
1.077542 0.418414 1.464039 90.762197
1.070325 0.418593 1.455754 89.204921
1.063143 0.418779 1.447439 87.695592
